artist,lfm_tags,lfm_listeners,lfm_playcount,lfm_found,tags
Jubin Nautiyal;Ami Mishra,,,,,"Indian, All"
Jubin Nautiyal;Amrita Singh;Mithoon,,,,,"Indian, india, bollywood, Hindi, world, All"
Jubin Nautiyal;Asees Kaur;Keshav Anand,,,,,"Indian, india, bollywood"
Jubin Nautiyal;Dhvani Bhanushali;Payal Dev,,,,,"Indian, pop, indian pop, bollywood, Hindi Pop"
Jubin Nautiyal;Emraan Hashmi,,,,,Indian
Jubin Nautiyal;Gourov Dasgupta,,,,,Indian
Jubin Nautiyal;Kunaal-Rangon,,,,,Indian
Jubin Nautiyal;Meet Bros.,,,,,"Indian, india"
Jubin Nautiyal;Meet Bros.;Rashmi Virag,,,,,"Indian, india"
Jubin Nautiyal;Meet Bros.;Shardul Rathod,,,,,"Indian, india"
Jubin Nautiyal;Mithoon,,,,,"Indian, bollywood, Hindi, world, All"
Jubin Nautiyal;Neeti Mohan,,,,,"Indian, india, Hindi, Soundtrack, All"
Jubin Nautiyal;Palak Muchhal,,,,,"Indian, All, bollywood"
Jubin Nautiyal;Palak Muchhal;Sanjeev Darshan,,,,,"Indian, All, bollywood"
Jubin Nautiyal;Payal Dev,,,,,"Indian, bollywood, Hindi Pop"
Jubin Nautiyal;Payal Dev;Manoj Muntashir,,,,,"Indian, bollywood, Hindi Pop"
Jubin Nautiyal;Payal Dev;Rashmi Virag,,,,,"Indian, bollywood, Hindi Pop"
Jubin Nautiyal;Prakriti Kakar,,,,,Indian
Jubin Nautiyal;Prakriti Kakar;Tanishk Bagchi;Anand-Milind,,,,,"Indian, Hindi, india, bollywood"
Jubin Nautiyal;Raaj Aashoo,,,,,Indian
Jubin Nautiyal;Rashmi Virag;Jeet Gannguli,,,,,"Indian, All, Soundtrack, bangla"
Jubin Nautiyal;Rashmi Virag;Meet Bros.,,,,,"Indian, india"
Jubin Nautiyal;Rocky - Shiv,,,,,Indian
Jubin Nautiyal;Sameera Bharadwaj,,,,,Indian
Jubin Nautiyal;Shashwat Sachdev,,,,,Indian
Jubin Nautiyal;Shreya Ghoshal,,,,,"Indian, bollywood, Hindi, shreya ghoshal, female vocalists"
Jubin Nautiyal;Vishal Mishra;Raj Shekhar,,,,,"Indian, Soundtrack, Hindi, india, bollywood"
Jubël;Aleyna Tilki,,,,,"pop, swedish, electronic, dance, Sweden, turkey, turkish, Turkish Pop, teen"
Jubël;HOLT,,,,,"pop, swedish, electronic, dance, Sweden"
Jubël;NEIMY,,,,,"pop, swedish, electronic, dance, Sweden"
Jubël;NEIMY;Tiësto,,,,,"pop, swedish, electronic, dance, Sweden, trance, techno, electronica"
Jubël;Noa Kirel,,,,,"pop, swedish, electronic, dance, Sweden, israeli, rnb, female vocalists"
Judy Kuhn;Beth Blankenship;Mandy Gonzalez,,,,,"Disney, Soundtrack, female vocalists, american, musical, USA, pop, Mandy Gonzalez, All"
Judy Kuhn;Emily Skeggs,,,,,"Disney, Soundtrack, female vocalists, american, musical"
Jugglerz;Miami Yacine;Nura;Bausa;Joshi Mizu,,,,,"rap, hip hop, Hip-Hop, german, Deutschrap, Oriental, Flamenco, arabo-andalusian, soul, pop, german hip-hop"
Jugglerz;Miwata,,,,,"reggae, indie, pop, german, indie pop"
Juicy M;Willy Van Florence;Amyss,,,,,"electronic, House, dance, electro, Progressive House"
Jukka Poika;Nelli Petro,,,,,"reggae, finnish, fi-reggae, chillout, dub"
Jules Massenet;Bomsori;NFM Wrocław Philharmonic;Giancarlo Guerrero,,,,,"Classical, romantic, opera, french, composers, conductors"
Jules Massenet;Joshua Bell;Michael Stern;Academy of St. Martin in the Fields,,,,,"Classical, romantic, opera, french, composers, violin, instrumental, violin virtuosi, violinist, orchestral, baroque, vocal"
Jules Massenet;London Symphony Orchestra;Richard Bonynge,,,,,"Classical, romantic, opera, french, composers, instrumental, symphony, Soundtrack, british, classic, conductor"
Jules Massenet;Michel Schwalbé;Berliner Philharmoniker;Herbert von Karajan,,,,,"Classical, romantic, opera, french, composers, m schwalbe, orchestra, Soundtrack, german, classic, conductor, austrian, Klassik"
Jules Massenet;Mischa Maisky;Daria Hovora,,,,,"Classical, romantic, opera, french, composers, cello, instrumental, cellist, All"
Jules Massenet;Nicola Benedetti;London Symphony Orchestra;Daniel Harding,,,,,"Classical, romantic, opera, french, composers, violin, violinist, lastfm needs this, skrzypce, instrumental, symphony, Soundtrack, british, conductor, contemporary classical, UK, Avant-Garde"
Jules Massenet;Renaud Capuçon,,,,,"Classical, romantic, opera, french, composers, instrumental, violin, france"
Jules Massenet;Renaud Capuçon;Daniel Harding;Deutsche Kammerphilharmonie Bremen,,,,,"Classical, romantic, opera, french, composers, instrumental, violin, france, conductor, contemporary classical, UK, Avant-Garde, orchestra, deutschland, germany, Philharmonic"
Jules Massenet;Teatro la Fenice Orchestra;Marcello Viotti,,,,,"Classical, romantic, opera, french, composers, swiss, conductor, m viotti"
Jules Massenet;The New Symphony Orchestra Of London;Raymond Agoult,,,,,"Classical, romantic, opera, french, composers, t n s o o london"
Julia Alexa;Belfa,,,,,"pop, alternative, switzerland, Schweiz, independent artist"
Julia Michaels;Niall Horan,,,,,"pop, singer-songwriter, female vocalists, my top songs, american, folk, irish, male vocalists"
Julia Scheeser;Crewkid,,,,,"musical, Disney, movie"
Julia Vitória;One Service Project,,,,,"adoracao, gospel, brazilian gospel, louvor"
Julian Calor;Ava Silver,,,,,"psytrance, uk Hardcore, bass house, future bass, commercial house, dutch, pop, female vocalists, Singer/Songwriter"
Julianno Sosa;Drako Mafia;Tunechikidd,,,,,"rap, latin, chile, male vocalists, trap"
Julianno Sosa;Harry Nach,,,,,"rap, latin, chile, male vocalists, trap, chilean, Reggaeton, regueton"
Julianno Sosa;Keed Baby,,,,,"rap, latin, chile, male vocalists, trap"
Julianno Sosa;Keylon;Ak4:20,,,,,"rap, latin, chile, male vocalists, trap, Reggaeton, flaitecore, regueton"
Julie Andrews;Bill Lee,,,,,"Soundtrack, female vocalists, musicals, Broadway, musical, oldies, All, jazz, USA"
Julie Andrews;Bill Lee;Charmian Carr;Angela Cartwright;Duane Chase;Nicholas Hammond;Kym Karath;Heather Menzies;Debbie Turner,,,,,"Soundtrack, female vocalists, musicals, Broadway, musical, oldies, All, jazz, USA, vocal, ost, the sound of music"
Julie Andrews;Charmian Carr;Heather Menzies;Nicholas Hammond;Duane Chase;Angela Cartwright;Debbie Turner;Kym Karath,,,,,"Soundtrack, female vocalists, musicals, Broadway, musical, vocal, USA, All, ost, the sound of music"
Julie Andrews;Dick Van Dyke;The Pearlie Chorus,,,,,"Soundtrack, female vocalists, musicals, Broadway, musical, actor, male vocalists, Disney"
Julie Andrews;Nicholas Hammond;Debbie Turner;Duane Chase;Heather Menzies;Angela Cartwright;Kym Karath;Charmian Carr,,,,,"Soundtrack, female vocalists, musicals, Broadway, musical, ost, the sound of music, vocal, USA, All"
Julien Baker;Phoebe Bridgers;Lucy Dacus,,,,,"indie, singer-songwriter, folk, indie folk, acoustic, indie rock"
Julien Bam;AndrePlusPlus;Vincent Lee;Curly,,,,,"pop, rap, youtube, germany, german, producer, instrumental, Soundtrack, Classical, singer-songwriter, acoustic, under 2000 listeners, Grunge"
Julien Bam;Joon Kim;Vincent Lee,,,,,"pop, rap, youtube, germany, german, producer, instrumental, Soundtrack, Classical"
Julien Bam;Vincent Lee,,,,,"pop, rap, youtube, germany, german, producer, instrumental, Soundtrack, Classical"
Julio Cesar;Sarah Fernandes;Riverson Vianna,,,,,"70s, All, romantico, mpb, Brega"
Julio Martel;Alfredo De Angelis,,,,,"argentina, tango, tango argentino, Classical Tango, Alfredo de Angelis"
Julio Martel;Alfredo De Angelis;Carlos Dante,,,,,"argentina, tango, tango argentino, Classical Tango, Alfredo de Angelis"
Julio Preciado;Chuy Lizarraga,,,,,"All, BANDA, julio preciado, mexico, ranchita"
Julio Secchin;Rebeca,,,,,"indie, brasil, mpb, brazilian, bossa, dance, pop, spanish, female vocalists, spain"
Julio Sosa;Armando Pontier,,,,,"tango, uruguay, argentina, tango argentino, guardia vieja, good one"
Julio Sosa;Armando Pontier y su Orquesta,,,,,"tango, uruguay, argentina, tango argentino, guardia vieja"
Julio Sosa;Leopoldo Federico y su Orquesta,,,,,"tango, uruguay, argentina, tango argentino, guardia vieja, instrumental, latin"
Julio Sosa;Orquesta de Leopoldo Federico,,,,,"tango, uruguay, argentina, tango argentino, guardia vieja"
Juls;Miraa May;Donae'o,,,,,"rap, Hip-Hop, trap, hip hop, trap music, soul, algerian, pop, rnb, female vocalist, Grime, uk funky, UK Garage, funky house"
Juls;Mr Eazi,,,,,"rap, Hip-Hop, trap, hip hop, trap music, afrobeats, nigeria, afrobeat, nigerian"
Juls;Sway Clarke,,,,,"rap, Hip-Hop, trap, hip hop, trap music, All"
Juls;Tiggs Da Author;Santi,,,,,"rap, Hip-Hop, trap, hip hop, trap music, pop, british, funk_add_to_lidarr_batch_27, hardcore, metalcore, gospel"
June Anderson;Raul Gimenez;Kathryn Bouleyn;Alessandro Corbelli;Nina Walker,,,,,"Classical, opera, j anderson, USA, female vocalists, vocal, baritone, baryton"
Junerule;AUGUSTKID,,,,,Italy
Junerule;Weisser Quiff,,,,,"Italy, electronic, House, dance"
Junge Junge;Kyle Pearce,,,,,"dance, electronic, jungle, germany, dance beats"
Junge Junge;Redward Martin,,,,,"dance, electronic, jungle, germany, dance beats"
Junge Junge;Tyron Hapi,,,,,"dance, electronic, jungle, germany, dance beats, trance, australia, electro house"
Jungle Fire;Felipe Gordon,,,,,"funk, afrobeat, soul, latin, ska, deep house, House, Colombia, electronic, funk_add_to_lidarr_batch_9"
Juninho Black;Pregador Luo,,,,,"rap, hip hop, gospel, brazilian, Christian Rap"
Junior Gonzalez;Larry Harlow,,,,,"salsa, latin, latino, tropical, latino america, jazz, fania, piano"
Jussi Björling;RCA Victor Orchestra;Robert Merrill;Renato Cellini,,,,,"opera, tenor, Classical, swedish, legend, spotify, baritone, singer, american, oper"
Just A Gent;McCall,,,,,"electronic, dubstep, trap, australian, lovetrap, pop, indie, american, 3"
Just A Gent;NGHTMRE,,,,,"electronic, dubstep, trap, australian, lovetrap, future bass, electronica, EDM"
Just A Gent;Nevve,,,,,"electronic, dubstep, trap, australian, lovetrap"
Just A Gent;SADBOii,,,,,"electronic, dubstep, trap, australian, lovetrap"
Just D;Thorleifs,,,,,"swedish, rap, Hip-Hop, hip hop, scandinavian, dansband, Sweden, melodifestivalen, pop"
Just Kiddin;Camden Cox,,,,,"House, electronic, british, moombahton, indie, pop, female vocalists, dubstep"
Justin Bieber;BloodPop®,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, electronic"
Justin Bieber;Boyz II Men,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, soul, 90s, r and b"
Justin Bieber;Burna Boy,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, rap, nigeria, afrobeats, africa"
Justin Bieber;Busta Rhymes,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, rap, Gangsta Rap, East Coast, hip hop"
Justin Bieber;Daniel Caesar;Giveon,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, soul, Neo-Soul, Canadian, alternative rnb, contemporary rnb"
Justin Bieber;Ludacris,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, rap, Dirty South, hip hop, Ludacris"
Justin Bieber;Quavo,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, rap, trap, atlanta, migos"
Justin Bieber;The Kid LAROI,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, rap, emo rap, australian, trap"
Justin Bieber;Usher,,,,,"pop, black metal, rnb, justin bieber, Hip-Hop, soul, rap"
Justin Jet Zorbas;Inum,,,,,"chillout, electronic"
Justin Moses;Barry Bales;Bryan Sutton;Michael Cleveland;Sierra Hull,,,,,"USA, bluegrass, guitar, country, acoustic, North Carolina, fiddle, cowhat fav, cowhat bg, folk, female vocalists, mandolin"
Justin Quiles;Chimbala;Zion & Lennox,,,,,"Reggaeton, latin, puerto rico, male vocalists, Puerto Rican, Dominican, dominican republic, spanish, en espanol"
Justin Quiles;Dalex;Konshens,,,,,"Reggaeton, latin, puerto rico, male vocalists, Puerto Rican, USA, rnb, sex, dancehall, reggae, jamaica, All, jamaican"
Justin Quiles;Robin Schulz,,,,,"Reggaeton, latin, puerto rico, male vocalists, Puerto Rican, electronic, dance, german, minimal, House"
Justine Skye;Tyga,,,,,"rnb, pop, soul, Brooklyn, Hip-Hop, rap, hip hop, tyga, west coast"
Justnormal;frumhere,,,,,"Lo-Fi, chillout, lounge, electronic, beats, hip hop, instrumental, Hip-Hop, american"
Justo Betancourt;Conjunto Borincuba,,,,,"salsa, latin, cuban, bolero, justo betancourt"
Jxve;Brxndead,,,,,"hip hop, rap"
Jyotica Tangri;Shaan;Subhro Ganguly;Gourov-Roshin;Laxmikant–Pyarelal,,,,,"bollywood, autotuned, Hindi, Indian, shaan, india"
Jyrki 69;Steve Stevens,,,,,"Gothic Rock, Gothic Metal, darkwave, post-punk, finnish, guitar virtuoso, hard rock, guitar, instrumental, rock"
Jägermeister DJ Alex;Matty Valentino,,,,,"stimmung, Austria, Schlager, osterreich, innsbruck"
Jóhann Jóhannsson;Air Lyndhurst String Orchestra;Anthony Weeden,,,,,"ambient, contemporary classical, icelandic, electronic, modern classical"
Jóhann Jóhannsson;Joan La Barbara,,,,,"ambient, contemporary classical, icelandic, electronic, modern classical, Avant-Garde, experimental vocals, experimental, american"
Jóhann Jóhannsson;Yuki Numata Resnick;Tarn Travers;Ben Russell;Clarice Jensen,,,,,"ambient, contemporary classical, icelandic, electronic, modern classical, baroque, Canadian, instrumental, Classical, Progressive House, progressive trance, drone, american"
Jörg & Dragan (Die Autohändler);Gute Freunde,,,,,"german, stimmung, ilg"
Jörg & Dragan (Die Autohändler);Micaela Schäfer,,,,,"german, stimmung, ilg"
Júnior Angelim;Kamisa 10,,,,,"brazilian, brazil"
Jürgen Drews;Ben Zucker,,,,,"party, Schlager, Juergen Drews, german, deutsch, rock, pop, Berlin, pop rock"
Jürgen Drews;Giovanni Zarrella,,,,,"party, Schlager, Juergen Drews, german, deutsch"
Jürgen Drews;Howard Carpendale,,,,,"party, Schlager, Juergen Drews, german, deutsch, Howard Carpendale, Deutsche Schlager"
Jürgen Drews;Matthias Reim,,,,,"party, Schlager, Juergen Drews, german, deutsch, Matthias Reim, Deutsche Schlager"
Jürgen Milski;Deejay Biene,,,,,"stimmung, german"
K Motionz;Comma Dee,,,,,"Drum and bass, electronic, dnb, british, jump up"
K Motionz;Emily Makis,,,,,"Drum and bass, electronic, dnb, british, jump up"
K Motionz;Subsonic,,,,,"Drum and bass, electronic, dnb, british, jump up, techno, hardcore, Acid, schranz"
K Motionz;iiola,,,,,"Drum and bass, electronic, dnb, british, jump up, indie pop, female vocalists, United Kingdom, 3-5"
K'NAAN;Adam Levine,,,,,"Hip-Hop, african, rap, Canadian, hip hop, pop, male vocalists, maroon 5, pop rock, guys i would sleep with"
K'NAAN;Black Chiney,,,,,"Hip-Hop, african, rap, Canadian, hip hop"
K-391;Alan Walker;Ahrix,,,,,"electronic, dance, electro house, House, norwegian, EDM, electronica, dutch, netherlands"
K-391;Alan Walker;Tungevaag;Mangoo,,,,,"electronic, dance, electro house, House, norwegian, EDM, Norway, Stoner Rock, hard rock, finnish, trance, stoner"
K-391;RØRY,,,,,"electronic, dance, electro house, House, norwegian, pop rock, pop, alternative rock, alternative pop, british"
K-Fly;Jamie Roseanne,,,,,"pop, deutschland, German Pop"
K-Fly;Sayonara,,,,,"new wave, rock, industrial, electronica"
K-NINE;Rico Act,,,,,"dubstep, electronic, Riddim, Dirty South, Brostep"
K. G. Markose;K. S. Chithra,,,,,"carnatic, india, tamil, Malayalam, tollywood"
K. S. Harisankar;Alwin Raju,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Anna Kurian,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Anne Amie,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Arun Muraleedharan,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Ashwin Renju,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Deepak Chandran Ganesh,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Jeenu Nazeer,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Ninoy Varghese,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Ouseppachan,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Pragathi Band,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Prakash Alex,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Rahul Subrahmanian,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Shankar Sharma,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Shreya Ghoshal;Kailas,,,,,"Malayalam, Indian, playback singer, bollywood, Hindi, shreya ghoshal, female vocalists, indie, experimental, pop rock, post-rock, italian post-rock"
K. S. Harisankar;Shreya Raghav,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Shweta Mohan,,,,,"Malayalam, Indian, playback singer, india, born in kerala, bollywood"
K. S. Harisankar;Sreejith Edavana;Nayana Thaara,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Swathy Manu;Vijin Cholakkal,,,,,"Malayalam, Indian, playback singer"
K. S. Harisankar;Yazin Nizar;Maragadhamani,,,,,"Malayalam, Indian, playback singer, christian, india, dravidian"
K.Flay;RAC,,,,,"Hip-Hop, rap, indie, hip hop, alternative, electronic, electro, electronica, chillout, idm"
K.Flay;xxtristanxo;Slowed Radio,,,,,"Hip-Hop, rap, indie, hip hop, alternative"
K/DA;Madison Beer;(G)I-DLE;Jaira Burns;League of Legends,,,,,"k-pop, pop, league of legends, Korean, lol, female vocalists, rnb, indie, my top songs, Kpop, girl group, american, electronic, us, Soundtrack, Game Music, All, video game music"
K/DA;Madison Beer;(G)I-DLE;Lexie Liu;Jaira Burns;Seraphine;League of Legends,,,,,"k-pop, pop, league of legends, Korean, lol, female vocalists, rnb, indie, my top songs, Kpop, girl group, chinese, C-pop, electropop, mandopop, american, electronic, us, indie pop, techno, video game music, Soundtrack, Game Music, All"
K/DA;Madison Beer;Kim Petras;League of Legends,,,,,"k-pop, pop, league of legends, Korean, lol, female vocalists, rnb, indie, my top songs, german, electropop, electronic, Soundtrack, Game Music, All, video game music"
KAAZE;MARF,,,,,"House, Progressive House, EDM, swedish, electronic, hardcore, punk, punk rock, hardcore melodico, netherlands"
KAAZE;MILLENNIAL,,,,,"House, Progressive House, EDM, swedish, electronic"
KAAZE;Nino Lucarelli,,,,,"House, Progressive House, EDM, swedish, electronic, singer, american, male vocalist, songwriter"
